"DOI";"Title";"Abstract";"Date";"Link";"CitationCount";"Label"
"10.1016/j.jclepro.2022.135534";"A carbon-neutral scenario simulation of an urban land–energy–water coupling system: A case study of Shenzhen, China ";" As the core engine of the Guangdong–Hong Kong–Macao Greater Bay Area, Shenzhen plays a typical representative and leading role in the process of China's realization of the “double carbon” strategic goal, i.e., achieving peak carbon dioxide emissions by 2030 and carbon neutrality by 2060. Starting from an urban complex ecosystem, the aim of this study was to establish a system for an integrated urban land–energy–water system to achieve the “double carbon” objectives. Under a framework of urban land–energy–water integration, this study assessed the isomorphism of economy, population, water resources, energy, land use, and a carbon emission system and whether Shenzhen can achieve carbon neutralization in 2060 in a scenario of natural evolution. Then, it took carbon neutralization as the constraint, conducting backward reasoning to obtain values for the population, economic, technological development, water resources, energy consumption, and land carbon sequestration capacity of Shenzhen. Our study shows that the following: (1) Controlling water consumption synergistically reduces water-related energy consumption, while reducing energy consumption indirectly reduces water consumption by directly affecting energy-related water consumption, reflecting the transfer and feedback effect of the water–energy coupling relationship. (2) In the carbon neutral scenario, a rise in the forest cover increased 14,000 tons of carbon sinkage and resulted in the additional consumption of 262,700 cubic meters of ecological water. Therefore, the competition and coordination mechanism among the internal elements of the integrated urban land–energy–water system should be of high concern in the process of carbon neutralization. (3) In the future, carbon capture, utilization and storage technology and an increasing proportion of clean power will be the main ways to achieve carbon neutrality in Shenzhen. The purpose of this study was to clarify the current situation of carbon emissions and to put forward reference suggestions for the city to address a carbon neutralization strategy in the future. ";"2023-01-10";"https://www.sciencedirect.com/science/article/pii/S0959652622051083";"31";"Emissions"
"10.1016/j.jclepro.2022.135206";"The potential of mitigating greenhouse gas emissions from urban domestic water systems in highly urbanized areas ";" In highly urbanized areas, domestic water consumption and wastewater discharge are affected by several dynamic factors, such as economy, population, and environment, which further influence the greenhouse gas (GHG) mitigation potential of urban domestic water systems (UDWSs). To analyze GHG emission features of the UDWSs and their interactions with urban economic development, a hybrid approach of correlation analysis and a programming model was incorporated in a life-cycle framework to provide decision-making support for GHG mitigation strategies in the UDWSs. To verify the applicability of the method, Shenzhen city in Guangdong Province was chosen to analyze the potential of the UDWS for mitigating GHG emissions. The GHG emissions from the UDWS in Shenzhen was 747.82 kt CO2 eq in 2020. Compared with 2020, domestic water consumption would increase by 11.35 % and 18.67 % in 2025 and 2030, and wastewater discharge would increase by 12.88 % and 19.73 % in 2025 and 2030, respectively. In the trend of socio-economic development, the amount of water demand and wastewater discharge of urban residents would increase by 11.49 % to 18.75 % and 12.88 % to 19.75 % from 2020 to 2030, respectively. Optimum strategies of technologies for wastewater treatment and energy mix for electricity generation were obtained, with consideration of GHG mitigation goals in the future. As energy consumption contributed more than 25 % of GHG emissions in the USDWs of Shenzhen, the contributions of new energy sources for electricity production (i.e., offshore wind, solar photovoltaic, biomass, and nuclear) would increase by 0.58–1.02 times and 0.68–1.20 times from 2020 to 2025 and 2025 to 2030, respectively. The capacity of wastewater treatment would increase by 53.33 % to 80.00 % and 27.44 % to 29.82 % of the SBR and AAO technologies, respectively. Thus, it is suggested that decision makers should pay close attention to optimizing energy mix of electricity production. ";"2023-01-01";"https://www.sciencedirect.com/science/article/pii/S0959652622047801";"6";"Emissions"
"10.1016/j.jclepro.2023.137298";"Quantification of φ-operating range with impact of exhaust gas recirculation under low-temperature combustion mode with polyoxymethylene dimethyl ether: A perspective study ";" Low-Temperature Combustion (LTC) especially Homogeneous charge compression ignition (HCCI) mode of combustion is a capable substitute mode of combustion to conventional diesel combustion (CDC) to provide better soot-NOx trade-off and HC-CO trade-off characteristics. The current study mainly focuses on the Exhaust Gas Recirculation (EGR) effects and equivalence ratio optimization on W20P20 (64% diesel, 16% WCO biodiesel, and 20% PODE) fuel along with exergy analysis in the HCCI mode of operation. The reason for inculcating exergy analysis in this research is to depict that low-temperature combustion provides a better heat transfer rate inside the cylinder. EGR has been varied in terms of 10%, 20%, and 30% in volume proportions along with the inlet fuel-air mixtures since, the fuel was injected through a pilot fuel injector in the inlet manifold. A novel factor in this research is considering both soot-NOx and HC-CO trade-off characteristics in optimizing the equivalence ratio with the influence of EGR over W20P20 fuel. The performance parameters such as BTE and BSEC show a mere decrement of about 6.67% and 29% of maximum with the influence of EGR while better combustion was found in terms of avoiding misfiring at a low equivalence ratio of 0.29–0.35 and knocking at a high equivalence ratio of 0.61–0.71 for W20P20 fuel. The operating range extension of the equivalence ratio was found with W20P20 fuel which further increased again with the increase in EGR addition. The emission limits of soot, NOx, CO, and HC particles were analyzed, in which the highest NOx reduction of 53% was obtained with 30% EGR irrespective of the equivalence ratio. The highest soot reduction was 61.85% with 20% EGR at a higher equivalence ratio. The highest HC reduction was 18% with 20% EGR at a lower equivalence ratio. The CO emissions seemed to reduce by 12% at a lower equivalence ratio while they increased by 47% at a higher equivalence ratio. The comparative results were studied for EGR influence with W20P20 fuel in the HCCI mode of combustion. ";"2023-07-20";"https://www.sciencedirect.com/science/article/pii/S0959652623014567";"21";"Emissions



"
"10.1016/j.jclepro.2023.138531";"Optimal generation planning in a micro-grid for supplying electrical and thermal loads in order to reduce pollutant emissions ";" The depletion of fossil fuels and growing environmental concerns have propelled the need for renewable energy sources. Micro-grids (MGs) have emerged as a viable solution for utilizing these resources effectively. This paper addresses the unit sizing problem for a two MG system using an intelligent method that considers air pollution emissions while catering to electrical and thermal loads. The MG incorporates photovoltaic (PV) panels, wind turbines (WTs), and a storage energy system comprising an electrolyzer, hydrogen tank, and fuel cell (FC) for combined heat and power (CHP) generation. In cases of excess power generation, an electric heater and backup boiler are employed to meet thermal loads. To account for air pollutant emissions, it is considered as a cost constraint in the objective function. Reliability is ensured by incorporating load curtailment costs as a limiting constraint. The MG is simulated in both islanding and grid-connected modes, with a generation planning program considering load growth. The IEEE RTS data is used for a peak 500 kW electrical load, and seasonal climate changes are factored in when deriving the thermal load. The modified particle swarm optimization (MPSO) algorithm is employed to find the global optimal solution. This research addresses key motivations, problems, and solutions in the field of renewable energy-based MGs. It introduces hydrogen tanks and batteries as storage systems to enhance system reliability. The integration of complementary energy sources, such as wind and solar, is proposed to improve system reliability and affordability. The use of batteries, solar, wind, and boilers for electrical and thermal load provision is more economically viable than hydrogen storage due to fuel prices. The proposed model significantly reduces pollution, enhances efficiency, decreases MG costs, and reduces dependence on fossil fuels. Integration with the grid reduces boiler usage, minimizes additional wasted power, generates income from power sales, and further reduces costs. Optimal size determination reveals the affordability challenges of wind and solar sources compared to microturbines, necessitating government intervention through subsidies or penalties for polluting resources. The results demonstrate that increasing subsidies expands the use of wind and solar resources, while the growth of fuel prices impacts resource size and necessitates storage use. Fine-tuning the penalty factor reduces pollution, but exceeding the limit reduces the adoption of renewables. Lastly, interest rate increases influence resource installations in different stages of the development plan. The outcomes of this study highlight the feasibility and effectiveness of the proposed model in addressing the challenges of MG design, operation, and integration of renewable energy sources. The findings contribute to the advancement of sustainable energy systems and provide valuable insights for policymakers and researchers in the field. ";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026896";"9";"Emissions Other"
"10.1016/j.jclepro.2023.138467";"Data driven approach for the management of wind and solar energy integrated electrical distribution network with high penetration of electric vehicles";"With the increased penetration of fluctuating renewables and growing population of contemporary loads such as electric vehicles, the uncertainties in the generation and demand in the electric power grids are increasing. This makes the efficient operation and management of these systems challenging. Objective of this study is to propose a real-time management system for EV charging, which maximises the renewable energy utilization. An electric power distribution network with an average and peak demands of 1.51 MW, and 3.6 MW respectively, was chosen for the study. The real time power flow through the network components were analyzed using the OpenDSS model. With a wind power density of 574.51 W/m2 and a solar insolation of 4.14 kWh/m2/day, an optimized renewable energy system consisting of a 2.3 MW wind turbine and 2.61 MWp photovoltaic power plant are proposed for the network. Models based on k-Nearest Neighbors algorithms were developed for predicting the performances of these renewable energy systems at the network area. Based on the load profile, power flow analysis, and the predicted generation from solar and wind systems, a demand side management algorithm has been developed for the charge/discharge scheduling of the electric vehicles connected within the network. The basic objective of the algorithm is to maximize the renewable energy utilization by triggering the charging cycle during the periods of excess renewable energy generation. With an annual contribution of renewables is estimated as 12.61 GWh out of which 9.33 GWh is from wind and 3.29 GWh from solar. Wind from wind and solar energy systems, the proposed scheduling algorithm could contribute 71.56 percent of the charging load demand by the EVs.";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026252";"21";"Emissions Other"
"10.1016/j.jclepro.2023.138133";"Influence of bioenergy and transmission expansion on electrical energy storage requirements in a gradually decarbonized European power system ";" With the ongoing energy transition in Europe, the share of variable renewable energies (VRE) in the power system increases steadily and different flexibility options gain importance. This work investigates the deployment of supply side flexibility options in the future European power system by energy system modelling focusing on classic power storage technologies, hydrogen storage, generation by biomass and grid expansion. While investigating different flexibility availability scenarios, for the first time the competition of long-term flexibility options is investigated across a broad decarbonization spectrum. In all scenarios, an increasing need for additional flexibility options is found for moderate decarbonization levels with VRE shares higher than 50%. From there on, the deployment of power storages grows nonlinearly, and eventually features a remarkable leap when approaching a zero-emission system, which is mainly driven by hydrogen storage investments. This also comes along with a leap in the total system costs. When the expansion of biomass capacities is available, biomass partly takes over the function of hydrogen as a long-term flexibility option. When enabling grid expansion, additional transmission capacities lead to a stronger integration of wind generation, while (especially short-term) storage requirements for higher decarbonization levels decrease. Both the additional investments into biomass generation and transmission grid result in up to 4% lower total system costs, yet, without completely displacing any other flexibility option. We conclude that the interaction of multiply flexibility options will lead to a cost minimal power system. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623022916";"4";"Emissions Other"
"10.1016/j.jclepro.2023.138100";"Sharing hydrogen storage capacity planning for multi-microgrid investors with limited rationality: A differential evolution game approach ";" Bottom on the ripple of the multiplication of sharing economy, hydrogen energy storage (HES) shared calls for novel solutions to ameliorate the cleanness and economy of micro-grids under the dual carbon target in China. The traditional investment method may become impracticable due to conflicting interests, insufficient utilization, and poor interoperability. The practical and prospective design of HES relies on innovation at the joint investment mechanism under incomplete synchronized and the interested equilibrium under limited rationality. This paper studies the capacity planning method for HES by multiple micro-grids from the sharing perspective. The evolution game model is utilized for conflict of interest, which exactly accounts for limited rationality. The dynamic competitive as well as time-varying demand for HES among multiple micro-grids are established by a small-word complex network theory. The dual dynamic evolutionary game of investment decision in multi-micro-grid and capacity planning for sharing HES is realized by a proposed method of differential evolutionary game algorithm based on experience-weighted attraction learning. The numerical simulation is carried out to verify the effectiveness of the proposed method and interpret the development path for sharing HES. The result shows that, the sizing method with limited rationality reduces the cost by 4.75% compared with the traditional game under complete rationality and 9.15% compared with the multi-objective optimization. The willingness of the park to participate in joint investment in shared HES is influenced by the long-term regulatory demand for energy storage and the decisions of other parks in the neighbors. ";"2023-09-10";"https://www.sciencedirect.com/science/article/pii/S0959652623022588";"20";"Emissions Other"
"10.1016/j.jclepro.2023.137346";"Capacity optimization of hybrid energy storage system for microgrid based on electric vehicles’ orderly charging/discharging strategy ";" The high penetration rate of electric vehicles (EVs) will aggravate the uncertainty of both supply and demand sides of the power system, which will seriously affect the security of the power system. A microgrid (MG) system based on a hybrid energy storage system (HESS) with the real-time price (RTP) demand response and distribution network is proposed to deal with uncertainties. Through the guidance of RTP, the electricity consumption behavior of consumers and car owners is more adaptable to the output uncertainty of renewable energy source (RES) to ensure that the system has sufficient elastic capacity within the schedule cycle. The bi-level programming optimization model of HESS capacity is established, maximizing the MG's reliability and minimizing the comprehensive operating cost (COC). In addition, an EV's orderly charging/discharging strategy is formed, which effectively reduces operating costs and peak-to-valley load differences. The results show that EVs can effectively mitigate the peak-to-valley load difference by 20.5% under 100% participation in orderly charging/discharging. Under RTP-based demand response, MG can reduce the COC by 25.5%. In addition, the number of EVs participating in vehicle-to-grid also has different effects on scheduling. Based on the experimental data from Guizhou, results show that 200 electric private vehicles (EPVs) and ten electric buses (EBs) are the optimal number of vehicles to be solved; namely, the optimal capacity of the HESS is achieved. ";"2023-07-20";"https://www.sciencedirect.com/science/article/pii/S0959652623015044";"30";"Emissions Other"
"10.1016/j.jclepro.2023.136565";"Sustainable construction project of electric vehicle charging stations: A risk-based hybrid decision-making approach ";" Nowadays, a serious environmental challenge is the pollution emitted by combustion engine vehicles. Governments have found that replacing these with electric vehicles (EVs) is a viable solution for sustainable transportation. The sustainable operation of fast charging stations for EVs is a critical parameter in these vehicles' popularity. Herein, a propose a model for the sustainable evaluation of energy sources of charging stations based on the R-numbers and combined compromise solution method (R–COCOSO). The construction of EV charging stations is done based on new and developing technologies, and they are often expensive, complex, and high-risk. Thus, we developed the combinative distance-based assessment (CODAS) method based on R-numbers to assess the project risk. Moreover, a linear programming model was developed to assess the contractors’ risk response and the optimal allocation of their workload based on R-numbers and the ε − constraint approach. A real case of building charging stations in Tehran, Iran, was presented to test the accuracy of the model. ";"2023-05-20";"https://www.sciencedirect.com/science/article/pii/S0959652623007230";"11";"Emissions Other"
"10.1016/j.jclepro.2023.136638";"Hosting capability assessment and enhancement of electric vehicles in electricity distribution networks ";" With the popularization of electric vehicles (EVs) and the development of home EV charging technology, the safety and economy of electricity distribution network operations are greatly challenged. This paper first establishes a simulation method for EV charging considering the usage habits of EV owners. Subsequently, the EV hosting capacity of the electricity distribution network is defined and determined based on an optimal power flow model, which is integrated with the three-phase power flow equation constraint, and inequality constraints including both rigid and flexible constraints. Furthermore, enhancement strategies based on multiple aspects of the electricity distribution network are also analyzed and proposed. Case tests are performed to verify the feasibility and advantages of the proposed models and strategies. According to the simulation results, with the increasing of EVs, the line carrying capacity and load peak-valley characteristics become the primary factors limiting the hosting capacity of the electricity distribution network for EVs, and the proposed strategies are analyzed for their strengthening effect on different segments of the distribution network. ";"2023-04-20";"https://www.sciencedirect.com/science/article/pii/S0959652623007965";"24";"Emissions Other"
"10.1016/j.jclepro.2022.135769";"A novel peak shaving approach to improving load flexibility of the Allam cycle by integrating cold energy storage ";" Allam cycle is a promising alternative cycle for power generation, characterized by high net electrical efficiency and near-zero emissions. For efficient and load flexible operation, a novel system integrating Allam cycle and cold energy storage system (CES-Allam) has been proposed. The compression train is employed to increase the pressure of CO2-rich working fluid for both Allam and refrigeration subsystems. The ice slurry is used as a cold energy storage carrier, which is further used to assist in liquefying carbon dioxide (CO2) at a lower evaporating pressure, and leads to higher electrical power output during peak load hours. The thermodynamic and economic models of this integrated system have been developed for comprehensive evaluation. The results show that the proposed integrated system is technically feasible for load flexible operation with a wider range of power generation regulation capacity (28.46%–105.97%) than that of the conventional Allam system (40%–100%). The round trip efficiency is 71.09% for the cold energy storage system, which is equivalent to the adiabatic compressed air energy storage system. The payback period is 4.15 years for the cold energy storage subsystem, which indicates that the CES-Allam system is economically feasible and competitive. Moreover, the sensitivity analyses of electricity prices and natural gas shows that the proposed CES-Allam system is more suitable for areas with higher natural gas prices and greater differences in peak and valley electricity prices. The present study is expected to provide a detailed reference and guidance for the use of cold energy storage to improve the load flexibility of the Allam system. ";"2023-02-01";"https://www.sciencedirect.com/science/article/pii/S0959652622053434";"17";"Emissions Other"
"10.1016/j.jclepro.2023.139551";"Sustainability analysis of a solar-driven calcium looping plant for thermochemical energy storage";"Sustainable development is essential to ensure that future generations enjoy the same or better standard of living as today's society. Clean energy will play an important role in this. Concentrated solar power is one of the cleanest ways to harness solar power and convert it into useable energy like electricity. However, due to the intermittent nature of solar power production, concentrated solar power needs to be coupled with energy storage to ensure the ability to produce and release electricity during peak demand periods. Calcium looping for thermochemical energy storage is an emerging technology that uses calcium carbonate, a highly abundant and inexpensive material, to store energy in the form of calcium oxide and carbon dioxide. A sustainability analysis of a solar-driven calcium looping plant for thermochemical energy storage process is performed in this work. Several process alternatives, previously modelled in Aspen Plus®, are assessed using three sustainability analysis tools, GREENSCOPE, SimaPro, and OpenLCA. Nine process alternatives are considered, including the use of sorbent purge, water vapor as fluidization fluid at the calciner, and different operating temperatures in the calciner. All the analysis tools identified the process alternative using total sorbent purge, water vapor as fluidization fluid and a calciner temperature of 800 °C as the best overall performer. This work contributes through a sustainability analysis to the decision-making on which process configuration and conditions should be used, building on a previous technical analysis of a calcium looping for thermochemical energy storage process.";"2023-12-01";"https://www.sciencedirect.com/science/article/pii/S0959652623037095";"4";"Emissions Other"
"10.1016/j.jclepro.2023.139845";"Thermally self-sufficient process for cleaner production of e-methanol by CO2 hydrogenation";"The hydrogenation of CO2 to methanol is a technology that converts a greenhouse gas into a valuable chemical compound that efficiently stores energy. Several alternatives to perform this process have been proposed, but they are either not thermally self-sufficient and depend on using external fuel, or the power usage per ton of methanol is insufficiently optimized, or part of the raw materials must be purged and therefore there is a loss of methanol yield. This original study aims to develop a novel thermally self-sufficient process for e-methanol production (at practically 100% yield along with water by-product of 0.37 kgwater/kgproduct) that only uses green electricity. The main innovation of the process is an effective thermally self-sufficient heat-integration scheme that only needs 0.0059 m3 water/kgmethanol combined with using a dividing wall column to recover the unreacted CO2 and obtain high purity methanol. In addition, the pressure reduction in the reaction-separation loop is limited to the pressure drop of the circuit to minimize the overall green electricity use to only 656 kWh per ton methanol, resulting in net CO2 emissions of −1.13 kgCO2/kgMeOH or 0.78 kgCO2/kgMeOH when the plant operates with green or grey hydrogen and electricity, respectively. Finally, the operating pressure in the reactor is optimized at 65 bar to minimize the total annualized cost.";"2023-12-25";"https://www.sciencedirect.com/science/article/pii/S0959652623040039";"14";"Emissions Other"
"10.1016/j.jclepro.2023.139745";"Comparative carbon footprint estimation of three types of wooden door: A case study from China ";" As one of the most vital wood-based products, the carbon footprint of wooden doors has received increasing attention in recent years. The studies on the carbon footprints of different types of wooden doors are few. In this study, the cradle-to-grave carbon footprints of three types of wooden doors produced in China were comparatively analyzed. Models used for calculating the total life-cycle carbon footprint of a wood-based composite door, a solid wood composite door, and a solid wood door were developed. Considering the biogenic carbon storage and its delayed emissions, the wood-based composite door, solid wood composite door, and solid wood door featured carbon footprints of 0.379, 0.257, and −0.277 kg CO2 e per kg product, respectively. The solid wood door exhibited a negative carbon footprint, indicating that its carbon storage was higher than the carbon emission during the life cycle stage. The raw material acquisition (38%–66%) and the transportation stages (23%–38%) of the three types of wooden doors were the main contributors to the total carbon footprints (excluding the biogenic carbon). The product manufacturing stage released relatively small emissions (11%–24%). The waste disposal treatment at the end-of-life phase, the degradation of wood materials in landfills, and their service life displayed significant impacts on the carbon footprints of the three types of wooden doors. Fiberboard, laminated veneer lumber, sawn lumber, finger-jointed lumber, and electricity were identified as the main emission hotspots. This study provides guidelines for low-carbon development in the wooden door industry. ";"2023-12-25";"https://www.sciencedirect.com/science/article/pii/S0959652623039033";"1";"Emissions Other"
"10.1016/j.jclepro.2023.139853";"Demonstrating circular life cycle sustainability assessment – a case study of recycled carbon concrete";"To counter the high consumption of resources and environmental emissions in the construction sector, innovative materials such as carbon-reinforced concrete (CRC) are needed. CRC has the potential to lower the resource use and emissions of the construction sector and lead to a circular economy (CE). To understand the overall circularity and sustainability performance of such materials, holistic assessments are needed. This study demonstrated the application of the newly developed circular life cycle sustainability assessment (C-LCSA) framework that is based on CE indicators and life cycle sustainability assessment (LCSA). The framework was applied to an industrial floor that was made from recycled CRC scrap (R–CRC industrial floor) in its development phase – using both the concrete faction and the carbon fiber fraction. The material circularity indicator (MCI) was used for the circularity assessment. It was applied in parallel to a life cycle assessment (LCA), life cycle costing (LCC), and a social hotspot assessment, using the same functional unit and system boundaries. The cut-off approach used was in line with the technical system boundaries. The results showed that the contribution to the circularity of the R–CRC industrial floor was high (0.8184) due to the use of recycled material and the potential of being recycled again. The global warming potential (GWP, 167 kg CO2 eq.) was lower while the human toxicity potential (HTP) was higher compared to similar products. The production costs far exceeded the current price of a comparable product which might be related to the inefficiencies in the production at the laboratory scale in the development phase of the R–CRC industrial floor. Social risks were found for health and safety, as well as for the social acceptance of the floor due to technical uncertainties. Increasing the circularity further by only using recycled aggregates mostly showed positive effects on the environmental impacts. However, HTP and costs increased. General statements on the interlinkages between a higher circularity and positive impacts on sustainability performance cannot necessarily be made. Instead, a robust and holistic assessment of new products is needed. C-LCSA has demonstrated its effectiveness as a reliable framework for identifying interlinkages and trade-offs between the different sustainability dimensions and circularity. Further studies should be conducted to validate and demonstrate the C-LCSA framework on different products.";"2023-12-25";"https://www.sciencedirect.com/science/article/pii/S0959652623040118";"16";"Emissions Other"
"10.1016/j.jclepro.2023.139853";"Demonstrating circular life cycle sustainability assessment – a case study of recycled carbon concrete";"To counter the high consumption of resources and environmental emissions in the construction sector, innovative materials such as carbon-reinforced concrete (CRC) are needed. CRC has the potential to lower the resource use and emissions of the construction sector and lead to a circular economy (CE). To understand the overall circularity and sustainability performance of such materials, holistic assessments are needed. This study demonstrated the application of the newly developed circular life cycle sustainability assessment (C-LCSA) framework that is based on CE indicators and life cycle sustainability assessment (LCSA). The framework was applied to an industrial floor that was made from recycled CRC scrap (R–CRC industrial floor) in its development phase – using both the concrete faction and the carbon fiber fraction. The material circularity indicator (MCI) was used for the circularity assessment. It was applied in parallel to a life cycle assessment (LCA), life cycle costing (LCC), and a social hotspot assessment, using the same functional unit and system boundaries. The cut-off approach used was in line with the technical system boundaries. The results showed that the contribution to the circularity of the R–CRC industrial floor was high (0.8184) due to the use of recycled material and the potential of being recycled again. The global warming potential (GWP, 167 kg CO2 eq.) was lower while the human toxicity potential (HTP) was higher compared to similar products. The production costs far exceeded the current price of a comparable product which might be related to the inefficiencies in the production at the laboratory scale in the development phase of the R–CRC industrial floor. Social risks were found for health and safety, as well as for the social acceptance of the floor due to technical uncertainties. Increasing the circularity further by only using recycled aggregates mostly showed positive effects on the environmental impacts. However, HTP and costs increased. General statements on the interlinkages between a higher circularity and positive impacts on sustainability performance cannot necessarily be made. Instead, a robust and holistic assessment of new products is needed. C-LCSA has demonstrated its effectiveness as a reliable framework for identifying interlinkages and trade-offs between the different sustainability dimensions and circularity. Further studies should be conducted to validate and demonstrate the C-LCSA framework on different products.";"2023-12-25";"https://www.sciencedirect.com/science/article/pii/S0959652623040118";"16";"Emissions Other"
"10.1016/j.jclepro.2023.139818";"Labor mobility and clean energy use: Evidence from rural households in China ";" One of the critical challenges facing China is environmental pollution caused by insufficient use of clean energy. This paper empirically investigates the impact of rural labor mobility on household clean energy use using data from the China Family Panel Studies (CFPS). The results indicate that labor mobility significantly promotes the adoption of clean energy by rural households, with income effects and information channel effects serving as the underlying mechanisms. The study also finds that health risks, as an important consideration for household energy use choices, enhance this positive effect. Furthermore, heterogeneity analysis reveals that labor mobility has a greater impact on households with lower levels of education, lack of social security, and those located in central and western regions. Therefore, the government should take measures to increase the income of the rural migrant population and continuously widen the information channels for rural households to promote clean energy use. The findings of this study provide a new perspective and evidence for understanding household energy use behavior in China, offering valuable insights for policymakers aiming to expand the use of clean energy. ";"2023-12-20";"https://www.sciencedirect.com/science/article/pii/S0959652623039768";"6";"Emissions Other"
"10.1016/j.jclepro.2023.139820";"The role of Horizon (2020) in achieving climate-neutral urban objectives: A study of 14 Spanish cities innovation networks";"This study aims to analyse the structure and characteristics of innovation networks from Horizon (2020) projects in fourteen Spanish cities, and to understand how these networks influence a city's success in being selected for the European Mission on Climate-neutral and smart cities by 2030. Utilizing social network analysis, the research uncovers patterns within these urban innovation networks, emphasizing attributes that advance climate neutrality efforts. Results indicate that cities with larger and more interconnected innovation networks, exhibiting balanced participation from diverse stakeholders, and predominantly led by the private sector and research institutions, are more likely to be successfully chosen for the Cities European Mission. This research provides a novel insight into the role of urban innovation systems in the journey towards decarbonization, accentuating the significant influence of European institutional structures in moulding these networks. By focusing on urban networks as a metric for assessing the progress towards climate neutrality, this study offers a fresh perspective that diverges from traditional regional or transnational analyses. The findings have substantial implications for policymakers and urban planners, underscoring the need for fostering robust innovation networks as a strategy to achieve climate neutrality. Additionally, the results pave the way for future research on optimizing resource allocation within urban innovation systems, ultimately contributing to the broader objectives of the European Green Deal.";"2023-12-20";"https://www.sciencedirect.com/science/article/pii/S0959652623039781";"3";"Emissions Other"
"10.1016/j.jclepro.2023.139875";"Driving mechanisms of high-cetane number, synthetic fuel autoignition: The case of OME 2 − 4";"Oxymethylene dimethyl ethers (CH 3 O(CH 2 O) x CH 3 or OME x ) are potential synthetic substitutes of diesel and jet fuel that can be acquired through CO 2 recycling and have the unique “clean” feature that they do not contain C-C bonds in their atom chain, but only C-O, and therefore can combust without soot. Also, they present favourable ignition characteristics and high cetane numbers. In order to determine ignition control strategies, the dominant oxidation pathways must be identified. To this end, autoignition of OME 2 − 4 /air mixtures is studied using the tools of Computational Singular Perturbation algorithm. It is shown that as the length of the atom chain x increases, ignition delays become shorter. This is because, at the very early stages of the process, H-abstraction and fuel break-up reactions realize in a larger number of ways for larger x . The process develops first through a chemical runaway that tends to slow-down autoignition and then through a thermal runaway that tends to speed-up autoignition at a progressively stronger rate. It is shown that the total heat release is independent of x , although the ignition delay becomes shorter with increasing x . The two stable intermediates H 2 O 2 and CH 2 O are shown to shorten ignition delays, when used as additives in the initial mixtures. It is demonstrated that OME x synthetic fuels offer the capability of soot-less combustion, combined with ignition control.";"2023-12-20";"https://www.sciencedirect.com/science/article/pii/S0959652623040337";"2";"Emissions Other"
"10.1016/j.jclepro.2023.139826";"The road towards environmental sustainability: Investigating the role of information and communication technologies and green technology innovations ";" Human activity is considered to be the largest contributor to global warming and environmental deterioration. In order to limit the destruction and transition toward a more sustainable environment, governments and corporations, are increasingly turning to Information and Communication Technologies (ICT) and green technology innovations. However, no consensus on whether ICT exert a positive or negative influence on the environment appears in the literature, and solid empirical evidence linking green technologies to environmental performance is lacking. This study fills this gap by empirically testing the impact of ICT and green technology on environmental sustainability measured using the environmental performance index (EPI) and takes into account the Environmental Kuznets Curve (EKC) framework. Further, it includes a set of control variables: financial development, urbanization, trade openness, and foreign direct investment. It uses a balanced panel for 21 countries for the years between 1995 and 2019. Results show that both ICT and green technology innovations exert a significant positive impact on environmental sustainability. Financial development, urbanization, and foreign direct investment also positively influence environmental sustainability, while trade openness negatively impacts the environment. The findings offer policy implications for governments on how to exploit the potential of ICT and green technology to achieve environmental sustainability. ";"2023-12-20";"https://www.sciencedirect.com/science/article/pii/S0959652623039847";"22";"Emissions Other"
"10.1016/j.jclepro.2023.139764";"Quantifying the effect of agricultural greenhouse gas emissions, food production index, and land use on cereal production in South Asia ";" Cereal grains are widely used as staple foods, therefore ensuring a steady supply of food globally requires cereal production, and South Asia contributes significantly to this endeavor. However, the global food system is thought to be responsible for around one-fourth of all greenhouse gas (GHG) emissions, with grain production being a major contributor to this system. With the increasing need for food, especially cereal grains, it is difficult to reduce GHG emissions from food production on limited land. However, the cereal production - land use - agricultural GHG emissions nexus has been disregarded in earlier studies which needs to be identified for the sustainable food production system. Therefore, this research aims to assess the interactions between agricultural GHG emissions, food production index, and land usage on cereal production in South Asia. This study employs the Fully Modified Ordinary Least Square (FMOLS) model as a baseline model for a panel data set of 1990–2020 and further checks the validity via Dynamic Ordinary Least Square (DOLS) and robust least square procedure to tackle the endogeneity, serial correlation, and outlier issues. Findings confirm that growing the food production index and land usage boosts cereal grain production in South Asia, whereas rising agricultural CO2 emissions lessen output in the long run. In this paper, we also deploy Dumitrescu and Hurlin's (2012) panel causality test to prove a dual causal connection between the food production index, land use, and cereal food production. From a policy perspective, the findings indicate the necessity of integrating green agro-technology into land cultivation practices in order to achieve increased grain production and mitigate GHG emissions originating from the agricultural sector. ";"2023-12-20";"https://www.sciencedirect.com/science/article/pii/S0959652623039227";"14";"Emissions Other"
