"DOI";"Title";"Abstract";"Date";"Link";"CitationCount";"Label"
"10.1016/j.jclepro.2024.143188";"The dual role of low-carbon ammonia in climate-smart farming and energy transition";"The changing climate poses unprecedented risks and challenges to agricultural production and energy systems worldwide, necessitating innovative technology and policy solutions that transcend traditional boundaries. This paper highlights the critical intersection of energy and agricultural systems and identifies low-carbon intensity ammonia (LCIA) as a pivotal element in reducing the carbon footprint of US agricultural production, particularly in fertilizer use. It presents a comprehensive analysis of the ammonia market and value chain, emphasizing its potential to decarbonize agricultural fertilizers and serve as an alternative clean energy source. The technical review covers various ammonia production methods, from natural gas-based processes with carbon capture and storage to electrolysis using renewable energy. These methods’ economic and environmental implications are examined to provide insights into the levelized costs and emissions of LCIA applications across various scenarios. A case study focusing on the Permian Basin and Southern High Plains regions is conducted to illustrate the regional synergy between the agriculture and energy sectors, proposing a framework for integrating LCIA into the US agricultural sector. The proposed framework, Sustainable Ammonia for Resilient Agriculture, outlines policy recommendations and strategic investments to overcome market and infrastructure barriers, aiming to develop a resillient and sustainable LCIA value chain. Future research direction should emphasize the need for local value chain development plans encompassing agriculture, energy, infrastructure, and workforce development under a unified policy framework.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026374";"10";"Emissions Other"
"10.1016/j.jclepro.2024.143217";"Carbon sink and soil organic carbon sequestration mechanisms in vineyards ";" In the context of global warming, the focus of research in grape ecology has shifted towards the role of vineyards as carbon sinks and their capacity for soil carbon sequestration. Given their economic and ecological significance, plantation vineyards play a crucial role in assessing carbon sequestration in terrestrial ecosystems. Vineyards characterized by concentrated and continuous cultivation exhibit notable CO2 sequestration capacity, along with vital ecosystem service functions. The vineyard ecosystem effectively captured and stored substantial amounts of carbon within grapevines and soil, with soil microorganisms being pivotal for the formation, alteration, and fixation of soil organic carbon. To explore the carbon sequestration value of vineyards, this study systematically reviewed carbon flux and storage in vineyards, as well as both plant- and microbial-derived inputs of soil organic carbon. The sequestration mechanism of soil organic carbon, regulated by the soil microbial carbon pump was comprehensively examined. This included a focused exploration of the processes governing the formation and accumulation of soil microbial organic carbon, and the contribution of soil microbial necromass carbon to soil organic carbon. Additionally, the protective mechanisms of the mineral, aggregate, and biological sequestration of soil organic carbon were elucidated. This study provides a theoretical reference for advancing our understanding of soil organic carbon sequestration in vineyard ecosystems. Furthermore, this study offers insights into potential avenues for future research and practical applications in this field. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026660";"4";"Emissions Other"
"10.1016/j.jclepro.2024.143149";"Barriers to and facilitators of climate change action in architecture practice";"There is urgent need for the transformation of built environments to tackle climate change. The reduction of greenhouse gas emissions to achieve the Paris Agreement goal of limiting warming to well below 2 °C is of paramount importance, as is planning for future climate change risks. Architects, as designers of the built environment hold an important role in advocating and enabling the necessary mitigation and adaptation actions required in the design and construction of new buildings, and the reuse of existing built fabric – to reduced embodied carbon and achieve operational energy efficiency. Despite the importance, most built environments do not yet adequately address climate change. Limited research has examined the barriers that architectural professionals encounter when integrating climate change action in their projects during their role designing built environments. This is the gap that this research addresses. Interviews with twenty-two Australian architectural practitioners were undertaken, to investigate their experience of barriers to and facilitators of climate change action in their professional practice. Four key themes were found: 1) actors, 2) processes and structures, 3) information and knowledge, and 4) the role of government. Barriers and facilitators were found to be embedded in architects' perception of their role, the processes and practices they undertake, and their relationship with other stakeholders. The facilitators identified can assist drive better outcomes for future design and construction of buildings. Recommendations identified include: 1) build architects' confidence and capability to be advocates; 2) develop of architects' climate change knowledge and competence; 3) transform design processes to be more circular, interdisciplinary and long term focused, and 4) reform current built environment policy to adequately consider climate change.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624025988";"4";"Emissions Other"
"10.1016/j.jclepro.2024.143216";"Construction and comprehensive evaluation of an index system for climate-smart agricultural development in China ";" Climate change and extreme weather threaten food security and farmers’ livelihoods in several regions, and are increasingly affecting production. Climate-smart agriculture (CSA) approaches, which attempt to strike a balance between food security, climate change resilience, and agricultural carbon emissions, have achieved significant results in many parts of the world but are still in urgent need of replication in China. In this study, we developed a protector–victim–perpetrator (PVP) analytical framework to analyse the complex links between climate change and agricultural production for the first time and constructed the first climate-smart agriculture development index (CSADI) in China through a modified GPCA-EWM methodology. The evaluation results showed that the CSA development level in most provinces and regions in China continuously improved from 2010 to 2020 but that the overall level was still low, with only four provinces and regions reaching a highly distinct level. The development level of climate-smart agriculture in China was constrained by the insufficient adaptation of agriculture to climate change, the overreliance of most regions on the innate advantages brought about by resource endowment, and the lack of acquired management and protection. Food security was often negatively correlated with agricultural carbon emissions, but the potential for reducing carbon emissions was quite limited, with ecological degradation and livestock overload in Tibet being of particular concern. In summary, mitigating agricultural carbon emissions by improving adaptability, drawing a bottom line for natural resource protection, popularising climate-smart agricultural technologies, and cross-regional integrated ecological management will help enhance the development of climate-smart agriculture in China. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026659";"4";"Emissions Other"
"10.1016/j.jclepro.2024.143240";"Hybrid CFD/techno-economic assessments of carbon capturing combustion system integrated with PEM electrolyzer for efficient hydrogen production ";" The issue of global warming is a significant challenge in the field of environmental science, resulting primarily from the burning of fossil fuels and the subsequent increase in greenhouse gas (GHG) emissions, thus emphasizing the importance of utilizing renewable energy vectors, carbon capture technology, oxy-fuel combustion, and carbon-free fuels like hydrogen to mitigate these negative effects. In this study, the possibility of utilizing low-calorific value biogas in a gas turbine (GT) combustor under various combustion conditions is numerically simulated, and techno-economic analysis of energy systems coupled with the GT combustor is conducted. Herein, two distinct energy systems utilizing different combustion modes for H2 production via PEM electrolyzer have been designed and examined. This investigation focuses on the impact of various influencing factors in oxy-fuel combustion mode, such as the equivalence ratio and the O2 content in the two types of oxidizers, on the rate of hydrogen production, power generation, energy/exergy efficiencies, and the economic index of the proposed energy system. Additionally, a suitable system for large-scale operation is identified among the presented systems. The findings of the study demonstrate that the energy system based on the O2/CO2 combustion mode exhibits a higher rate of hydrogen production compared to the O2/H2O combustion mode and particularly, within the equivalence ratio range of 0.55≤ϕ ≤ 0.85, the hydrogen production rate in the O2/CO2 combustion mode decreases from 5.16 kg/h to 3.72 kg/h. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026891";"2";"Emissions Other"
"10.1016/j.jclepro.2024.143250";"Synthesis of refinery hydrogen networks based on compressor performance models ";" Synthesis of refinery hydrogen network contributes to reductions in hydrogen consumption, production cost, and emissions. Hydrogen compressors are drivers for hydrogen distribution, which has a direct effect on the performance of hydrogen networks. The existing works focus on the hydrogen network synthesis and often use simple compressor models for easy modelling and solving, which may lead to overly ideal results. This work proposes a novel mathematical method for refinery hydrogen network synthesis considering compressor performances, incorporating both centrifugal and reciprocating compressors. The compression power vs. volumetric flowrate curves and the compression ratio vs. volumetric flowrate curves are considered for a centrifugal compressor, while the efficiency of a reciprocating compressor is correlated with the compression ratio. A mixed integer nonlinear programming model (MINLP) is formulated to minimize the total annualized cost. The developed MINLP model is examined based on two hydrogen network cases reported in literature. The results show that the minimum total annualized cost is a co-optimization of compressor type, operating points, compressor placement, and hydrogen network structure. In the two cases, compression efficiencies of centrifugal compressors range from 0.760 to 0.795 and that of reciprocating compressors are between 0.539 and 0.807. The consideration of centrifugal compressors rather than just reciprocating compressors not only improves the compression efficiencies but also simplify the hydrogen network structures. Moreover, it also brings reductions in the compression power by 2.23% and 1.97%, and decreases in the compressor investment by 7.12% and 6.87%. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026994";"1";"Emissions Other"
"10.1016/j.jclepro.2024.143177";"Bio-based composite phase change material utilizing wood fiber and coconut oil for thermal management in building envelopes ";" Bio-based materials are attracting substantial attention for their eco-friendly attributes within the construction field, where they facilitate energy saving and emissions reduction. However, the performance of it, such as thermal properties, needs to be improved. Fully utilizing bio-based materials, we developed a novel composite phase change material (PCM), A-WF/CO/h-BN, with high thermal storage properties designed for application in building envelopes. It incorporates coconut oil (CO) as the PCM featuring an optimal phase change temperature. Hexagonal boron nitride (h-BN) was chosen to enhance the thermal conductivity. Acetylated wood fiber (A-WF) was employed as the supporting material. The prepared A-WF/CO/h-BN sample exhibits excellent and rapid heat storage and exothermic capabilities. In the experiment of thermal performance evaluation, the cold end of the A-WF/CO/h-BN sample is cooler than that of the A-WF when both hot ends are heated. Results indicate that the proposed A-WF/CO/h-BN sample can effectively delay the heat transfer and inhibit the temperature rise and fall. For these superior properties, when the A-WF/CO/h-BN sample is applied in building envelopes, it can minimize the heat transfer from the envelope to the interior and inhibit indoor temperature fluctuation. Thus, it can reduce building energy consumption and carbon emissions while achieving indoor thermal comfort. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S095965262402626X";"6";"Emissions Other"
"10.1016/j.jclepro.2024.143191";"The viability of photovoltaics on agricultural land: Can PV solve the food vs fuel debate? ";" Policies aiding biofuels have supported farm income and rural communities but have also put pressure on food security with questionable benefits related to carbon emissions. Photovoltaics (PV) are poised to become central to the overall energy decarbonization strategy, but because of land requirements they are likely to be developed on farmland, reigniting concerns related to food security. In this work, we study strategies for co-producing food and energy from corn croplands. We find that while traditional PV displaces crops, they can harvest orders of magnitude more energy per unit of land than biofuels. Additionally, systems with elevated PV panels (called PV Aglectric, Agrivoltaics, or Agrophotovoltaics) that allow for crop production underneath them can increase energy production and reduce carbon emissions with minimal impact on crop production. This technology can ease the trade-off between farm income, energy production, crop production, and energy decarbonization. Adoption of PV Aglectric systems may be hindered by high capital costs, but this barrier could be overcome with policy support, especially when crop prices are highly volatile. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026404";"9";"Emissions Other"
"10.1016/j.jclepro.2024.143096";"Biodiversity impacts of Norway's renewable electricity grid";"Norway aims to transform into a low-emission nation by 2050. However, the energy transition comes with challenges, as expanding renewable energy infrastructure requires significant land areas, which raises concerns about associated environmental impacts, particularly on species richness. The first system-wide life cycle assessment (LCA) approach that integrates multiple biodiversity models is presented, evaluating the current effects of renewable energy production and transmission in Norway. The impacts of Norwegian hydropower and onshore wind power plants are quantified, which contribute 98% of Norway's electricity generation. Additionally, the effects of power lines are included to assess the spatial origins of the biodiversity impacts derived from both energy production and transmission relative to where electricity was transmitted to and consumed in Norway. The analyses show that hydropower exerts the most substantial impact on species richness and that the electric grid affects mostly mammal richness due to habitat conversion and fragmentation. As energy production primarily originates in western-central and northern Norway, regions with low electricity generation, such as south-east Norway, import a substantial share of the biodiversity impacts for their energy consumption. However, integrating an international dimension is crucial, as multiple European countries exchange energy with Norway, and thus also contribute to the pressure on local species richness. The results present the current operational impacts on biodiversity caused by Norway's electricity system. Since Norway intends to increase its renewable energy production capacity in the coming decades, this approach can serve as an instrument for developing scenarios to assess the future construction of hydropower, onshore wind power, and power lines. It can help shape Norway's energy future, ensuring a holistic approach that integrates impacts on species diversity and promotes an environmentally friendly energy transition. While focused on Norway, the methodology is adaptable to other regions if the required data is available.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624025459";"1";"Emissions Other"
"10.1016/j.jclepro.2024.143018";"Energy transition in Poland and Spain against changes in the EU energy and climate policy";"The European Union climate policy and the subsequent energy transition are expected to cause fundamental changes in individual EU countries, their economies, and industrial sectors. Furthermore, in order to achieve them, high financial outlays are essential. The main purpose of the article is to present a comparative analysis of the pace, directions, and main factors of the energy transition in Poland and Spain against the changes in the EU energy and climate policy. In particular, the subject of the study is the changes in the fuel structure of electricity generation (energy mix) and the changes in the concentration of energy generation. The analysis concentrates on Poland and Spain against the background of the group of EU27 countries. The study adopted a long-term perspective (1990–2020). The methodology used taxonomic measures of variability of structures and measures of concentration, as well as measures of descriptive and mathematical statistics. The result of the research proves that the EU common climate and energy policy has explicitly accelerated changes in the energy mix, both in the EU27 and in the studied countries, including those traditionally based on coal. The concentration analysis demonstrated an increase in diversification resulting in a significant increase in the share of renewable and low-carbon sources. The taxonomic analysis additionally proved that there was a parallel process towards making the energy mix of the studied countries more similar to the EU27. The limitation of the research is the adopted triangulation arrangement of the studied structures (EU27, EU15, countries that accessed the EU after 2004), enforced in this pilot research, but possible to expand the field of perception in subsequent research. What serves as a proof of the originality of the study is the fulfilment of research gaps in the long-term study of the degree of changes in the concentration of the energy mix structure of EU countries, and especially the study of the degree of intensity of its similarity. The application value of the study is its use in the energy policies of countries traditionally based on coal for the indication of the taken position, the goals, and ways to achieve them based on the experience of other countries.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624024673";"9";"Emissions Other"
"10.1016/j.jclepro.2024.142922";"Role of industry 4.0 technologies and human-machine interaction for de-carbonization of food supply chains";"A decarbonized food supply chain ensures that we have access to safe, nutritious, and affordable food with a reduced carbon footprint. It not only helps in reducing greenhouse gas emissions but also enhances food security by making the supply chain more resilient to climate-related disruptions, ensuring stable food production for a growing global population. Further, there is an increasing consumer demand for sustainably produced food, and meeting this demand is crucial for maintaining relevance and competitiveness in the global market. Without a well-functioning decarbonized supply chain, it would be much harder for farmers, processors, distributors, and retailers to promote food security and improve public health. Decarbonization in the food supply chain is a complex process that requires a multifaceted approach, with the entire supply chain from farm to fork being examined. Technological advances such as Industry 4.0, with a human-centric solution, could be an answer. By combining the power of Industry 4.0 with decarbonization efforts, the creation of a more sustainable and efficient food supply chain can be promised. Hence, this study utilizes a mixed-method approach to examine the Indian food supply chain, and analyses the factors that motivate stakeholders to implement decarbonized technologies. It uses opinions from industry as well as from academic experts for employing integrated Analytic hierarchy process (AHP) and Interpretive structural modelling (ISM). AHP revealed that “International community pressure” is the most critical factor. Further, ISM is used to explain the interrelationships among the identified factors, providing a hierarchical model. These key findings can assist policymakers to develop and refine regulations. Further, it can also help stakeholders to make an informed decision while allocating resources towards new technologies.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624023710";"7";"Emissions Other"
"10.1016/j.jclepro.2024.143042";"A novel machine learning-based artificial intelligence method for predicting the air pollution index PM2.5 ";" Accurate prediction of the Particulate Matter 2.5 (PM2.5) plays a crucial role in the accurate management of air pollution and prevention of respiratory diseases. However, PM2.5 as a time series is extremely difficult to accurately predict. In this paper, a Hybrid Integration (HIG) algorithm that combines data pre-processing, time-series decomposition, signal decomposition, a prediction module, a matching strategy, and a hybrid integrated optimization algorithm is proposed. First, the optimal parameters for the four individual models were selected by integrating multiple evaluation perspectives. Additivity was then determined by Seasonal and Trend decomposition using LOWESS (STL), followed by refinement decomposition using signal decomposition. The four new sequences were reconstructed using Range Entropy (RangeEn) and mapped to the models. Additionally, Recurrent Neural Networks (RNN) and Long Short-Term Memory (LSTM) methods were optimized using the HIG algorithm. The results show that the HIG-RNN and HIG-LSTM are more advantageous than the ordinary method in terms of reasonable weight assignment. Finally, an innovative confusion test method was developed to test the stability of the prediction direction. To ensure generalizability, validation was performed using PM2.5 data from two regions of China. The results show that the method significantly improves the prediction performance and provides a powerful tool for policy formulation and management. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624024910";"13";"Emissions Other"
"10.1016/j.jclepro.2024.143041";"Forest 4.0: Technologies and digitalization to create the residual biomass supply chain of the future";"Currently, there is an increasing pressure to decarbonize and meet energy demands. In this regard, the usage of renewable energy sources is becoming more prominent. Biomass energy can significantly contribute to this effort. However, due to logistical costs, its exploitation is often considered less ‘desirable.’ Sometimes, particularly in the context of residual biomass, open burning on site is desirable. This study aims to optimize the residual biomass supply chain by leveraging digitalization's advantages, thereby creating a new model for this purpose. Methodologically, this research initially adopted an empirical approach, analyzing documents from a project that recreated the current scenario. In its second phase, the study involved a literature review to gather insights needed for developing the final model. Consequently, this study offers three major contributions: a detailed mapping of the current scenario, a comprehensive synthesis of the potentials of emerging technologies in the supply chain, and a model illustrating the integration of these technologies in the context of residual biomass. Thus, this research presents an opportunity to transform a common ‘leftover’ into a value-added material. To better assess the model's value, two analyses, PEST and SWOT, were conducted to align the conceptual proposal with real-world contexts.";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S0959652624024909";"10";"Emissions Other"
"10.1016/j.jclepro.2024.143030";"Modeling and forecasting of coal price based on influencing factors and time series ";" The fluctuations of coal prices substantially impact carbon pricing, the flexibility in power generation at coal-fired plants, and the pricing strategies of upstream and downstream industries. Given limitations in the existing coal price forecasting research, this study introduces grey relational analysis to determine the relational grade between influencing factors and coal prices. Results indicate that crude oil production, CPI (Consumer Price Index), coal sales of key coal mines, and PMI (Purchasing Managers Index) exhibit the highest correlation with coal prices, with grey relational coefficients all exceeding 0.9. This study also applies principal component analysis to achieve data dimensionality reduction, resulting in a 2% decrease in average forecasting error. The influence-based forecasting model developed in this study demonstrates an average forecasting accuracy exceeding 90%. To render coal price forecast more practical, this study constructs several models based on time series to forecast the coal price for the subsequent 30 days. The results show that the BP (Back Propagation) neural network model demonstrates higher forecasting accuracy than the LSTM (Long Short-Term Memory) model and ARIMA (Autoregressive Integrated Moving Average) model for 30-day coal price forecasting. The forecast generated by BP model closely match the actual coal price trends, achieving a high average prediction accuracy exceeding 85%. The accurate forecasting model of coal price proposed in this study holds significant importance in characterizing carbon price fluctuations, enhancing power plant flexibility in electricity generation, and guiding coal procurement. ";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S095965262402479X";"11";"Emissions Other"
"10.1016/j.jclepro.2024.142936";"Compositional analysis and quantitative evaluation of organic emissions from asphalt materials: Improvements and refinements ";" The organic emissions resulting from the use and application of asphalt materials can pose significant risks to plant, animal life and human health, consequently, it is crucial to conduct compositional analysis and quantitative evaluation of organic emissions from asphalt materials. In this study, the qualitative and quantitative analysis method of organic emissions from asphalt materials was developed based on headspace gas chromatography-mass spectrometry (HS-GC-MS), selected ion monitoring (SIM) mode, internal standard method and calibration curve. The spiked recovery and surrogate standard recovery were employed to validate the method. The results show the excellent accuracy, precision, and reliability of the HS-GC-MS quantitative analysis method. And the results provide confirmation that total volatile organic compounds (TVOCs), polycyclic aromatic hydrocarbons (PAHs), and n-alkanes can indeed be identified as typical organic emissions originating from asphalt materials. Furthermore, the study successfully identifies benzothiazole, cyclohexyl disulfide, and N-(1,3-dimethylbutyl)-N′-phenyl-1,4-phenylenediamine as characteristic emissions in crumb rubber-modified asphalt (CRMA). The inclusion of the styrene-butadiene-styrene (SBS) modifier results in a significant reduction in n-alkane emissions by 41.11%, PAHs emissions by 25.22%, and TVOCs emissions by 47.21% in comparison to the base asphalt, demonstrating the effective inhibitory effect of the SBS modifier on organic emissions. When compared to the base asphalt, the addition of crumb rubber results in increased emissions of n-alkanes by 12.68% and PAHs by 50.60%, as well as the introduction of the emissions associated with CRMA characteristic compounds, indicating that the emission issue of CRMA is particularly prominent. ";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S0959652624023850";"6";"Emissions Other"
"10.1016/j.jclepro.2024.142870";"Driving forces and typologies behind household energy consumption disparities in China: A machine learning-based approach";"Establishing an intuitive link between driving factors of household energy consumption activities and inequalities is important for the understanding of household heterogeneity in energy consumption behaviours. This paper proposes a novel typology framework based on machine learning approaches and data from 3637 Chinese households in 2014 from 85 cities. Activity-based energy consumption was measured, highlighting inequalities across activities, regions and household types. The results showed significant energy consumption disparities between urban/rural and north/south households, especially in cooking, space heating and vehicle activities. By identifying driving factors of energy consumption, a new household typology classified samples into 6 (all), 6 (urban) and 7 (rural) types. Within these types, households with similar demographic structures, lifestyles and energy consumption habits were clustered. Demographic structure, region, and primary energy demand were used as the basis for the typology. The findings demonstrated how household lifestyle differences explained the cause and underlying driving factors of urban-rural energy consumption inequalities and provided suggestions for city-by-city and type-by-type measurements to support effective low-carbon transformation in cities.";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S0959652624023199";"4";"Emissions Other"
"10.1016/j.jclepro.2024.142972";"A critical review of climate change mitigation policies in the EU ——based on vertical, horizontal and policy instrument perspectives ";" The European Union (EU) has consistently held a prominent global position in climate governance. This paper compiles 152 climate neutrality policies issued by the European Commission (EU Commission) and employs a systematic analytical framework including ""Vertical Policy Hierarchy - Horizontal Policy Path – Systematic Policy instruments"" to conduct an in-depth analysis of the EU's climate neutrality policy system. This study produces several findings as follows: First, the EU's climate neutrality policy hierarchy is characterized by a structure comprising ""Long-Term Planning – Specific Measures - Financial Support"". Second, the EU's policy formulation process for climate neutrality emphasizes the integration of a multi-party engagement mechanism involving ""Nongovernmental Level - Regional Level - National Level - Transnational Level - Supranational Level"", while extensively employing a ""framework-content"" policy-making methodology. Third, the EU's climate neutrality governance is guided by the dual objectives of achieving a ""Cleaner Energy Structure"" and ""Recover Ecological Environment"" pursuing a broad-ranging and multi-tiered policy pathway towards climate neutrality. Fourth, the EU leverages a combined approach of mandatory measures and guiding policies to propel the climate neutrality governance process, aspiring to achieve breakthroughs in new energy technology innovation through climate neutrality governance, thereby solidifying its international standing. Moreover, this study provides an outlook on the future of the EU's climate neutrality policy governance, positing that the EU's emphasis on climate neutrality governance will remain undiminished, with a heightened focus on guiding policies and an emphasis on the roles of enterprises and the public in advancing the realization of climate neutrality. ";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S0959652624024211";"10";"Emissions Other"
"10.1016/j.jclepro.2024.143030";"Modeling and forecasting of coal price based on influencing factors and time series ";" The fluctuations of coal prices substantially impact carbon pricing, the flexibility in power generation at coal-fired plants, and the pricing strategies of upstream and downstream industries. Given limitations in the existing coal price forecasting research, this study introduces grey relational analysis to determine the relational grade between influencing factors and coal prices. Results indicate that crude oil production, CPI (Consumer Price Index), coal sales of key coal mines, and PMI (Purchasing Managers Index) exhibit the highest correlation with coal prices, with grey relational coefficients all exceeding 0.9. This study also applies principal component analysis to achieve data dimensionality reduction, resulting in a 2% decrease in average forecasting error. The influence-based forecasting model developed in this study demonstrates an average forecasting accuracy exceeding 90%. To render coal price forecast more practical, this study constructs several models based on time series to forecast the coal price for the subsequent 30 days. The results show that the BP (Back Propagation) neural network model demonstrates higher forecasting accuracy than the LSTM (Long Short-Term Memory) model and ARIMA (Autoregressive Integrated Moving Average) model for 30-day coal price forecasting. The forecast generated by BP model closely match the actual coal price trends, achieving a high average prediction accuracy exceeding 85%. The accurate forecasting model of coal price proposed in this study holds significant importance in characterizing carbon price fluctuations, enhancing power plant flexibility in electricity generation, and guiding coal procurement. ";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S095965262402479X";"11";"Emissions Other"
"10.1016/j.jclepro.2024.142980";"A multi-scale analysis of the relationship between land surface temperature and PM2.5 in different land use types ";" The high land surface temperature (LST) and fine particulate matter (PM2.5) pose significant threats to urban ecological environment. LST and PM2.5 are closely related, and land use/cover change (LUCC) has a significant influence on them. However, there is a lack of multi-scale analysis of their relationship under the background of LUCC. Therefore, this study designed a multi-scale analysis framework, adopted the Pearson correlation analysis, bivariate Moran's I and coupling coordination degree (D) to examine the relationship between LST and PM2.5 in different land use types based on remote sensing data, and analyzed the influencing factors by Geodetector. The results showed that LST and PM2.5 have a positive correlation, and their correlation would decrease with the research scale expansion, with the absolute values of Moran's I ranging from 0.229 to 0.577, 0.415–0.754 and 0.551–0.852 at national, urban agglomeration and city scales, respectively. LST, PM2.5 and their correlation were lower in forest and water at the three scales, while they were the highest in construction land, and the difference in D values was about 0.3. Furthermore, the normalized difference vegetation index (NDVI) and construction land area played the most important role in spatial patterns of this relationship, followed by population and GDP. At last, the cost analysis of environmental pollution reduction was performed, and this study could provide support for proper public health policy-making and environmental protection in different regions. ";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S0959652624024296";"8";"Emissions Other"
"10.1016/j.jclepro.2024.142910";"A systematic review of barriers to implementing net zero energy buildings in Australia";"Building operations use 45% of the total energy in Australia, and Net-Zero Energy Buildings (NZEBs) are instrumental in achieving net zero emissions by 2050. However, research reveals that various factors hinder NZEB adoption in Australia, and it is imperative to contextualise the barriers, thereby highlighting clear gaps that can be addressed to enhance the implementation of NZEB in Australia. This study presents a systematic literature review and bibliometric analysis to examine the barriers that hinder the implementation of NZEB contextualised within the Australian building industry. The paper's novelty resides in its contextualisation of barriers to NZEB thereby highlighting clear gaps that can be addressed to enhance the implementation of NZEB in Australia. Emergent results reveal the most impactful barriers experienced and the inter-relatedness between barriers and their effects on each other. These identified barriers are also compared with comparable countries, including the UK, China, Italy and the US. New insight and knowledge acquired provide a basis for assessing potential solutions to the main barriers. Findings show that a lack of knowledge, climate issues, and cost issues, in addition to government policy factors, are considered primary barriers encountered by the industry, hindering the achievement of NZEBs. It is imperative that future studies and initiatives counteract these impacts to realise a better implementation of NZEB in the Australian context.";"2024-08-15";"https://www.sciencedirect.com/science/article/pii/S095965262402359X";"10";"Emissions Other"
"10.1016/j.jclepro.2024.142874";"Multidimensional energy poverty and its urban-rural and regional disparities: Evidence from China ";" This study develops a conceptual framework of multidimensional energy poverty by using a multidimensional poverty index that considers energy accessibility, affordability, and service availability. The index is then utilized to evaluate the extent, depth, and intensity of multidimensional energy poverty (MEP) in China. Specifically, this study aims to identify factors that contribute to the urban-rural and regional MEP disparities in China. The results reveal that (1) MEP is widespread in China; (2) Rural areas experience 2.5 times more MEP compared to urban areas, while inland regions have 1.5 times higher MEP rates than coastal regions; and (3) these disparities are primarily caused by low-income levels, lack of non-agricultural employment opportunities, and educational attainment. Therefore, policies targeting low-income, unemployed, and less-educated individuals are necessary to address this issue. In addition, promoting urbanization and eliminating the household registration system are crucial steps to address MEP disparities in China. Furthermore, improving energy infrastructure and increasing knowledge dissemination can also help reduce reliance on traditional energy sources. ";"2024-08-10";"https://www.sciencedirect.com/science/article/pii/S0959652624023230";"5";"Emissions Other"
"10.1016/j.jclepro.2024.142825";"Does public environmental concern cause pollution transfer? Evidence from Chinese firms' off-site investments ";" The power of public environmental concern cannot be ignored. It is vital in promoting environmental legislation, corporate social responsibility, and sustainable development. Existing studies have discussed the positive governance effects of public environmental concern on environmental quality but have neglected the issue of environmental inequality due to pollution transfer resulting from differences in public environmental concern. We used the data from the off-site investment of Chinese heavy polluting firms to reveal the impact of public environmental concern on pollution transfer. Our research revealed that (1) Public environmental concern causes polluting firms to transfer out, thus generating the pollution transfer phenomenon. (2) Public environmental concern can cause pollution transfer through increased environmental penalties. From the perspective of external environmental incentives, market competition, market potential, and government environmental concern strengthen the positive influence of public environmental concern on pollution transfer. In terms of the intrinsic motivation of firms, risk-taking capacity, green innovation ability, and asset-stranding risk weaken the positive influence of public environmental concern on pollution transfer. (3) The public environmental concern is also characterized by “grasping the large and letting go of the small”. Public environmental concern remarkably induces pollution transfer when firms' environmental awareness is low and local government officials' political incentives are high. These findings help policymakers to place greater emphasis on the power of public concern. Moreover, they can further improve the pluralistic governance structure of environmental regulation. ";"2024-08-10";"https://www.sciencedirect.com/science/article/pii/S0959652624022741";"11";"Emissions Other"
